timestamp,hour,day_of_week,is_weekend,is_event,day_type,energy_kwh
2026-01-18 05:53:23.623281,5,6,1,1,event,7.42
2026-01-18 06:53:23.623281,6,6,1,1,event,31.49
2026-01-18 07:53:23.623281,7,6,1,1,event,30.35
2026-01-18 08:53:23.623281,8,6,1,1,event,26.2
2026-01-18 09:53:23.623281,9,6,1,1,event,27.96
2026-01-18 10:53:23.623281,10,6,1,1,event,31.37
2026-01-18 11:53:23.623281,11,6,1,0,weekend,33.5
2026-01-18 12:53:23.623281,12,6,1,0,weekend,29.37
2026-01-18 13:53:23.623281,13,6,1,0,weekend,31.94
2026-01-18 14:53:23.623281,14,6,1,0,weekend,34.31
2026-01-18 15:53:23.623281,15,6,1,0,weekend,31.36
2026-01-18 16:53:23.623281,16,6,1,0,weekend,29.56
2026-01-18 17:53:23.623281,17,6,1,0,weekend,30.45
2026-01-18 18:53:23.623281,18,6,1,0,weekend,41.08
2026-01-18 19:53:23.623281,19,6,1,0,weekend,53.13
2026-01-18 20:53:23.623281,20,6,1,0,weekend,53.27
2026-01-18 21:53:23.623281,21,6,1,0,weekend,47.13
2026-01-18 22:53:23.623281,22,6,1,0,weekend,38.55
2026-01-18 23:53:23.623281,23,6,1,0,weekend,8.05
2026-01-19 00:53:23.623281,0,0,0,0,weekday,7.87
2026-01-19 01:53:23.623281,1,0,0,0,weekday,8.0
2026-01-19 02:53:23.623281,2,0,0,0,weekday,7.52
2026-01-19 03:53:23.623281,3,0,0,0,weekday,10.76
2026-01-19 04:53:23.623281,4,0,0,0,weekday,8.43
2026-01-19 05:53:23.623281,5,0,0,0,weekday,7.39
2026-01-19 06:53:23.623281,6,0,0,0,weekday,24.5
2026-01-19 07:53:23.623281,7,0,0,0,weekday,25.56
2026-01-19 08:53:23.623281,8,0,0,0,weekday,22.36
2026-01-19 09:53:23.623281,9,0,0,0,weekday,22.59
2026-01-19 10:53:23.623281,10,0,0,0,weekday,27.57
2026-01-19 11:53:23.623281,11,0,0,0,weekday,24.0
2026-01-19 12:53:23.623281,12,0,0,0,weekday,24.38
2026-01-19 13:53:23.623281,13,0,0,0,weekday,22.56
2026-01-19 14:53:23.623281,14,0,0,0,weekday,26.13
2026-01-19 15:53:23.623281,15,0,0,0,weekday,28.5
2026-01-19 16:53:23.623281,16,0,0,0,weekday,28.35
2026-01-19 17:53:23.623281,17,0,0,0,weekday,24.97
2026-01-19 18:53:23.623281,18,0,0,0,weekday,37.88
2026-01-19 19:53:23.623281,19,0,0,0,weekday,50.36
2026-01-19 20:53:23.623281,20,0,0,0,weekday,54.99
2026-01-19 21:53:23.623281,21,0,0,0,weekday,50.9
2026-01-19 22:53:23.623281,22,0,0,0,weekday,43.55
2026-01-19 23:53:23.623281,23,0,0,0,weekday,8.18
2026-01-20 00:53:23.623281,0,1,0,0,weekday,7.59
2026-01-20 01:53:23.623281,1,1,0,0,weekday,7.64
2026-01-20 02:53:23.623281,2,1,0,0,weekday,8.28
2026-01-20 03:53:23.623281,3,1,0,0,weekday,8.12
2026-01-20 04:53:23.623281,4,1,0,0,weekday,9.81
2026-01-20 05:53:23.623281,5,1,0,0,weekday,7.06
2026-01-20 06:53:23.623281,6,1,0,0,weekday,23.43
2026-01-20 07:53:23.623281,7,1,0,0,weekday,27.12
2026-01-20 08:53:23.623281,8,1,0,0,weekday,23.46
2026-01-20 09:53:23.623281,9,1,0,0,weekday,22.91
2026-01-20 10:53:23.623281,10,1,0,0,weekday,25.2
2026-01-20 11:53:23.623281,11,1,0,1,event,24.69
2026-01-20 12:53:23.623281,12,1,0,1,event,25.89
2026-01-20 13:53:23.623281,13,1,0,1,event,22.61
2026-01-20 14:53:23.623281,14,1,0,1,event,26.31
2026-01-20 15:53:23.623281,15,1,0,1,event,24.63
2026-01-20 16:53:23.623281,16,1,0,1,event,27.83
2026-01-20 17:53:23.623281,17,1,0,1,event,23.17
2026-01-20 18:53:23.623281,18,1,0,1,event,75.01
2026-01-20 19:53:23.623281,19,1,0,1,event,92.42
2026-01-20 20:53:23.623281,20,1,0,1,event,112.98
2026-01-20 21:53:23.623281,21,1,0,1,event,91.99
2026-01-20 22:53:23.623281,22,1,0,1,event,86.07
2026-01-20 23:53:23.623281,23,1,0,1,event,6.63
2026-01-21 00:53:23.623281,0,2,0,1,event,7.71
2026-01-21 01:53:23.623281,1,2,0,1,event,7.25
2026-01-21 02:53:23.623281,2,2,0,1,event,7.67
2026-01-21 03:53:23.623281,3,2,0,1,event,8.28
2026-01-21 04:53:23.623281,4,2,0,1,event,7.91
2026-01-21 05:53:23.623281,5,2,0,1,event,9.57
2026-01-21 06:53:23.623281,6,2,0,1,event,25.47
2026-01-21 07:53:23.623281,7,2,0,1,event,26.58
2026-01-21 08:53:23.623281,8,2,0,1,event,22.6
2026-01-21 09:53:23.623281,9,2,0,1,event,23.58
2026-01-21 10:53:23.623281,10,2,0,1,event,28.04
2026-01-21 11:53:23.623281,11,2,0,0,weekday,26.83
2026-01-21 12:53:23.623281,12,2,0,0,weekday,25.93
2026-01-21 13:53:23.623281,13,2,0,0,weekday,23.06
2026-01-21 14:53:23.623281,14,2,0,0,weekday,24.74
2026-01-21 15:53:23.623281,15,2,0,0,weekday,24.49
2026-01-21 16:53:23.623281,16,2,0,0,weekday,27.13
2026-01-21 17:53:23.623281,17,2,0,0,weekday,19.52
2026-01-21 18:53:23.623281,18,2,0,0,weekday,40.35
2026-01-21 19:53:23.623281,19,2,0,0,weekday,47.04
2026-01-21 20:53:23.623281,20,2,0,0,weekday,55.12
2026-01-21 21:53:23.623281,21,2,0,0,weekday,49.32
2026-01-21 22:53:23.623281,22,2,0,0,weekday,40.21
2026-01-21 23:53:23.623281,23,2,0,0,weekday,7.8
2026-01-22 00:53:23.623281,0,3,0,0,weekday,8.4
2026-01-22 01:53:23.623281,1,3,0,0,weekday,7.44
2026-01-22 02:53:23.623281,2,3,0,0,weekday,7.68
2026-01-22 03:53:23.623281,3,3,0,0,weekday,9.12
2026-01-22 04:53:23.623281,4,3,0,0,weekday,9.97
2026-01-22 05:53:23.623281,5,3,0,0,weekday,5.86
2026-01-22 06:53:23.623281,6,3,0,0,weekday,26.72
2026-01-22 07:53:23.623281,7,3,0,0,weekday,22.99
2026-01-22 08:53:23.623281,8,3,0,0,weekday,25.96
2026-01-22 09:53:23.623281,9,3,0,0,weekday,26.27
2026-01-22 10:53:23.623281,10,3,0,0,weekday,23.53
2026-01-22 11:53:23.623281,11,3,0,0,weekday,24.74
2026-01-22 12:53:23.623281,12,3,0,0,weekday,23.31
2026-01-22 13:53:23.623281,13,3,0,0,weekday,24.7
2026-01-22 14:53:23.623281,14,3,0,0,weekday,25.4
2026-01-22 15:53:23.623281,15,3,0,0,weekday,22.83
2026-01-22 16:53:23.623281,16,3,0,0,weekday,23.39
2026-01-22 17:53:23.623281,17,3,0,0,weekday,24.21
2026-01-22 18:53:23.623281,18,3,0,0,weekday,37.95
2026-01-22 19:53:23.623281,19,3,0,0,weekday,52.22
2026-01-22 20:53:23.623281,20,3,0,0,weekday,48.71
2026-01-22 21:53:23.623281,21,3,0,0,weekday,48.04
2026-01-22 22:53:23.623281,22,3,0,0,weekday,40.27
2026-01-22 23:53:23.623281,23,3,0,0,weekday,7.89
2026-01-23 00:53:23.623281,0,4,0,0,weekday,6.65
2026-01-23 01:53:23.623281,1,4,0,0,weekday,8.79
2026-01-23 02:53:23.623281,2,4,0,0,weekday,9.41
2026-01-23 03:53:23.623281,3,4,0,0,weekday,9.5
2026-01-23 04:53:23.623281,4,4,0,0,weekday,7.91
2026-01-23 05:53:23.623281,5,4,0,0,weekday,7.68
2026-01-23 06:53:23.623281,6,4,0,0,weekday,25.25
2026-01-23 07:53:23.623281,7,4,0,0,weekday,23.45
2026-01-23 08:53:23.623281,8,4,0,0,weekday,25.65
2026-01-23 09:53:23.623281,9,4,0,0,weekday,22.77
2026-01-23 10:53:23.623281,10,4,0,0,weekday,23.54
2026-01-23 11:53:23.623281,11,4,0,0,weekday,28.6
2026-01-23 12:53:23.623281,12,4,0,0,weekday,30.45
2026-01-23 13:53:23.623281,13,4,0,0,weekday,22.74
2026-01-23 14:53:23.623281,14,4,0,0,weekday,26.41
2026-01-23 15:53:23.623281,15,4,0,0,weekday,25.97
2026-01-23 16:53:23.623281,16,4,0,0,weekday,27.89
2026-01-23 17:53:23.623281,17,4,0,0,weekday,26.74
2026-01-23 18:53:23.623281,18,4,0,0,weekday,34.9
2026-01-23 19:53:23.623281,19,4,0,0,weekday,50.18
2026-01-23 20:53:23.623281,20,4,0,0,weekday,50.46
2026-01-23 21:53:23.623281,21,4,0,0,weekday,48.23
2026-01-23 22:53:23.623281,22,4,0,0,weekday,37.85
2026-01-23 23:53:23.623281,23,4,0,0,weekday,4.8
2026-01-24 00:53:23.623281,0,5,1,0,weekend,10.48
2026-01-24 01:53:23.623281,1,5,1,0,weekend,8.41
2026-01-24 02:53:23.623281,2,5,1,0,weekend,9.37
2026-01-24 03:53:23.623281,3,5,1,0,weekend,7.42
2026-01-24 04:53:23.623281,4,5,1,0,weekend,6.93
2026-01-24 05:53:23.623281,5,5,1,0,weekend,7.78
2026-01-24 06:53:23.623281,6,5,1,0,weekend,32.04
2026-01-24 07:53:23.623281,7,5,1,0,weekend,29.5
2026-01-24 08:53:23.623281,8,5,1,0,weekend,31.24
2026-01-24 09:53:23.623281,9,5,1,0,weekend,29.26
2026-01-24 10:53:23.623281,10,5,1,0,weekend,31.83
2026-01-24 11:53:23.623281,11,5,1,1,event,32.21
2026-01-24 12:53:23.623281,12,5,1,1,event,27.17
2026-01-24 13:53:23.623281,13,5,1,1,event,32.3
2026-01-24 14:53:23.623281,14,5,1,1,event,29.53
2026-01-24 15:53:23.623281,15,5,1,1,event,30.87
2026-01-24 16:53:23.623281,16,5,1,1,event,33.3
2026-01-24 17:53:23.623281,17,5,1,1,event,28.06
2026-01-24 18:53:23.623281,18,5,1,1,event,72.11
2026-01-24 19:53:23.623281,19,5,1,1,event,99.08
2026-01-24 20:53:23.623281,20,5,1,1,event,109.91
2026-01-24 21:53:23.623281,21,5,1,1,event,96.63
2026-01-24 22:53:23.623281,22,5,1,1,event,76.4
2026-01-24 23:53:23.623281,23,5,1,1,event,7.74
2026-01-25 00:53:23.623281,0,6,1,1,event,8.77
2026-01-25 01:53:23.623281,1,6,1,1,event,9.92
2026-01-25 02:53:23.623281,2,6,1,1,event,8.47
2026-01-25 03:53:23.623281,3,6,1,1,event,7.48
2026-01-25 04:53:23.623281,4,6,1,1,event,6.98
2026-01-25 05:53:23.623281,5,6,1,1,event,7.94
2026-01-25 06:53:23.623281,6,6,1,1,event,31.84
2026-01-25 07:53:23.623281,7,6,1,1,event,32.23
2026-01-25 08:53:23.623281,8,6,1,1,event,30.51
2026-01-25 09:53:23.623281,9,6,1,1,event,29.74
2026-01-25 10:53:23.623281,10,6,1,1,event,29.85
2026-01-25 11:53:23.623281,11,6,1,0,weekend,32.3
2026-01-25 12:53:23.623281,12,6,1,0,weekend,30.83
2026-01-25 13:53:23.623281,13,6,1,0,weekend,31.04
2026-01-25 14:53:23.623281,14,6,1,0,weekend,30.14
2026-01-25 15:53:23.623281,15,6,1,0,weekend,27.44
2026-01-25 16:53:23.623281,16,6,1,0,weekend,30.53
2026-01-25 17:53:23.623281,17,6,1,0,weekend,32.1
2026-01-25 18:53:23.623281,18,6,1,0,weekend,38.38
2026-01-25 19:53:23.623281,19,6,1,0,weekend,46.14
2026-01-25 20:53:23.623281,20,6,1,0,weekend,53.25
2026-01-25 21:53:23.623281,21,6,1,0,weekend,50.8
2026-01-25 22:53:23.623281,22,6,1,0,weekend,30.21
2026-01-25 23:53:23.623281,23,6,1,0,weekend,7.5
2026-01-26 00:53:23.623281,0,0,0,0,weekday,7.45
2026-01-26 01:53:23.623281,1,0,0,0,weekday,8.1
2026-01-26 02:53:23.623281,2,0,0,0,weekday,5.81
2026-01-26 03:53:23.623281,3,0,0,0,weekday,6.6
2026-01-26 04:53:23.623281,4,0,0,0,weekday,6.04
2026-01-26 05:53:23.623281,5,0,0,0,weekday,9.67
2026-01-26 06:53:23.623281,6,0,0,0,weekday,24.5
2026-01-26 07:53:23.623281,7,0,0,0,weekday,24.13
2026-01-26 08:53:23.623281,8,0,0,0,weekday,28.17
2026-01-26 09:53:23.623281,9,0,0,0,weekday,25.65
2026-01-26 10:53:23.623281,10,0,0,0,weekday,21.99
2026-01-26 11:53:23.623281,11,0,0,0,weekday,23.64
2026-01-26 12:53:23.623281,12,0,0,0,weekday,26.47
2026-01-26 13:53:23.623281,13,0,0,0,weekday,26.1
2026-01-26 14:53:23.623281,14,0,0,0,weekday,23.28
2026-01-26 15:53:23.623281,15,0,0,0,weekday,24.96
2026-01-26 16:53:23.623281,16,0,0,0,weekday,25.69
2026-01-26 17:53:23.623281,17,0,0,0,weekday,27.0
2026-01-26 18:53:23.623281,18,0,0,0,weekday,35.97
2026-01-26 19:53:23.623281,19,0,0,0,weekday,46.83
2026-01-26 20:53:23.623281,20,0,0,0,weekday,55.22
2026-01-26 21:53:23.623281,21,0,0,0,weekday,50.43
2026-01-26 22:53:23.623281,22,0,0,0,weekday,38.59
2026-01-26 23:53:23.623281,23,0,0,0,weekday,7.91
2026-01-27 00:53:23.623281,0,1,0,0,weekday,9.12
2026-01-27 01:53:23.623281,1,1,0,0,weekday,8.44
2026-01-27 02:53:23.623281,2,1,0,0,weekday,9.49
2026-01-27 03:53:23.623281,3,1,0,0,weekday,8.62
2026-01-27 04:53:23.623281,4,1,0,0,weekday,8.87
2026-01-27 05:53:23.623281,5,1,0,0,weekday,7.19
2026-01-27 06:53:23.623281,6,1,0,0,weekday,28.45
2026-01-27 07:53:23.623281,7,1,0,0,weekday,23.83
2026-01-27 08:53:23.623281,8,1,0,0,weekday,21.45
2026-01-27 09:53:23.623281,9,1,0,0,weekday,25.03
2026-01-27 10:53:23.623281,10,1,0,0,weekday,24.03
2026-01-27 11:53:23.623281,11,1,0,0,weekday,26.8
2026-01-27 12:53:23.623281,12,1,0,0,weekday,26.73
2026-01-27 13:53:23.623281,13,1,0,0,weekday,28.95
2026-01-27 14:53:23.623281,14,1,0,0,weekday,21.92
2026-01-27 15:53:23.623281,15,1,0,0,weekday,22.38
2026-01-27 16:53:23.623281,16,1,0,0,weekday,25.54
2026-01-27 17:53:23.623281,17,1,0,0,weekday,24.57
2026-01-27 18:53:23.623281,18,1,0,0,weekday,39.23
2026-01-27 19:53:23.623281,19,1,0,0,weekday,49.12
2026-01-27 20:53:23.623281,20,1,0,0,weekday,55.97
2026-01-27 21:53:23.623281,21,1,0,0,weekday,46.62
2026-01-27 22:53:23.623281,22,1,0,0,weekday,41.92
2026-01-27 23:53:23.623281,23,1,0,0,weekday,6.97
2026-01-28 00:53:23.623281,0,2,0,0,weekday,7.66
2026-01-28 01:53:23.623281,1,2,0,0,weekday,7.75
2026-01-28 02:53:23.623281,2,2,0,0,weekday,7.02
2026-01-28 03:53:23.623281,3,2,0,0,weekday,8.27
2026-01-28 04:53:23.623281,4,2,0,0,weekday,9.35
2026-01-28 05:53:23.623281,5,2,0,0,weekday,8.4
2026-01-28 06:53:23.623281,6,2,0,0,weekday,24.58
2026-01-28 07:53:23.623281,7,2,0,0,weekday,25.42
2026-01-28 08:53:23.623281,8,2,0,0,weekday,22.31
2026-01-28 09:53:23.623281,9,2,0,0,weekday,27.01
2026-01-28 10:53:23.623281,10,2,0,0,weekday,23.6
2026-01-28 11:53:23.623281,11,2,0,0,weekday,24.46
2026-01-28 12:53:23.623281,12,2,0,0,weekday,28.5
2026-01-28 13:53:23.623281,13,2,0,0,weekday,26.25
2026-01-28 14:53:23.623281,14,2,0,0,weekday,26.62
2026-01-28 15:53:23.623281,15,2,0,0,weekday,24.83
2026-01-28 16:53:23.623281,16,2,0,0,weekday,23.15
2026-01-28 17:53:23.623281,17,2,0,0,weekday,25.75
2026-01-28 18:53:23.623281,18,2,0,0,weekday,37.82
2026-01-28 19:53:23.623281,19,2,0,0,weekday,47.67
2026-01-28 20:53:23.623281,20,2,0,0,weekday,54.18
2026-01-28 21:53:23.623281,21,2,0,0,weekday,53.62
2026-01-28 22:53:23.623281,22,2,0,0,weekday,37.68
2026-01-28 23:53:23.623281,23,2,0,0,weekday,8.98
2026-01-29 00:53:23.623281,0,3,0,0,weekday,7.87
2026-01-29 01:53:23.623281,1,3,0,0,weekday,8.28
2026-01-29 02:53:23.623281,2,3,0,0,weekday,8.4
2026-01-29 03:53:23.623281,3,3,0,0,weekday,8.64
2026-01-29 04:53:23.623281,4,3,0,0,weekday,9.66
2026-01-29 05:53:23.623281,5,3,0,0,weekday,9.69
2026-01-29 06:53:23.623281,6,3,0,0,weekday,24.05
2026-01-29 07:53:23.623281,7,3,0,0,weekday,27.24
2026-01-29 08:53:23.623281,8,3,0,0,weekday,22.77
2026-01-29 09:53:23.623281,9,3,0,0,weekday,23.44
2026-01-29 10:53:23.623281,10,3,0,0,weekday,28.58
2026-01-29 11:53:23.623281,11,3,0,0,weekday,27.48
2026-01-29 12:53:23.623281,12,3,0,0,weekday,24.73
2026-01-29 13:53:23.623281,13,3,0,0,weekday,21.09
2026-01-29 14:53:23.623281,14,3,0,0,weekday,25.38
2026-01-29 15:53:23.623281,15,3,0,0,weekday,26.97
2026-01-29 16:53:23.623281,16,3,0,0,weekday,26.91
2026-01-29 17:53:23.623281,17,3,0,0,weekday,26.94
2026-01-29 18:53:23.623281,18,3,0,0,weekday,49.54
2026-01-29 19:53:23.623281,19,3,0,0,weekday,48.6
2026-01-29 20:53:23.623281,20,3,0,0,weekday,58.91
2026-01-29 21:53:23.623281,21,3,0,0,weekday,52.69
2026-01-29 22:53:23.623281,22,3,0,0,weekday,44.28
2026-01-29 23:53:23.623281,23,3,0,0,weekday,9.9
2026-01-30 00:53:23.623281,0,4,0,0,weekday,6.09
2026-01-30 01:53:23.623281,1,4,0,0,weekday,8.01
2026-01-30 02:53:23.623281,2,4,0,0,weekday,7.78
2026-01-30 03:53:23.623281,3,4,0,0,weekday,7.53
2026-01-30 04:53:23.623281,4,4,0,0,weekday,7.3
2026-01-30 05:53:23.623281,5,4,0,0,weekday,8.44
2026-01-30 06:53:23.623281,6,4,0,0,weekday,23.9
2026-01-30 07:53:23.623281,7,4,0,0,weekday,24.08
2026-01-30 08:53:23.623281,8,4,0,0,weekday,21.29
2026-01-30 09:53:23.623281,9,4,0,0,weekday,25.07
2026-01-30 10:53:23.623281,10,4,0,0,weekday,23.65
2026-01-30 11:53:23.623281,11,4,0,1,event,24.28
2026-01-30 12:53:23.623281,12,4,0,1,event,25.61
2026-01-30 13:53:23.623281,13,4,0,1,event,27.04
2026-01-30 14:53:23.623281,14,4,0,1,event,26.71
2026-01-30 15:53:23.623281,15,4,0,1,event,26.0
2026-01-30 16:53:23.623281,16,4,0,1,event,25.15
2026-01-30 17:53:23.623281,17,4,0,1,event,27.87
2026-01-30 18:53:23.623281,18,4,0,1,event,72.6
2026-01-30 19:53:23.623281,19,4,0,1,event,99.75
2026-01-30 20:53:23.623281,20,4,0,1,event,115.75
2026-01-30 21:53:23.623281,21,4,0,1,event,105.97
2026-01-30 22:53:23.623281,22,4,0,1,event,79.02
2026-01-30 23:53:23.623281,23,4,0,1,event,8.1
2026-01-31 00:53:23.623281,0,5,1,1,event,6.27
2026-01-31 01:53:23.623281,1,5,1,1,event,7.51
2026-01-31 02:53:23.623281,2,5,1,1,event,8.19
2026-01-31 03:53:23.623281,3,5,1,1,event,9.21
2026-01-31 04:53:23.623281,4,5,1,1,event,8.1
2026-01-31 05:53:23.623281,5,5,1,1,event,7.93
2026-01-31 06:53:23.623281,6,5,1,1,event,32.11
2026-01-31 07:53:23.623281,7,5,1,1,event,28.55
2026-01-31 08:53:23.623281,8,5,1,1,event,27.14
2026-01-31 09:53:23.623281,9,5,1,1,event,28.86
2026-01-31 10:53:23.623281,10,5,1,1,event,29.49
2026-01-31 11:53:23.623281,11,5,1,0,weekend,29.67
2026-01-31 12:53:23.623281,12,5,1,0,weekend,30.55
2026-01-31 13:53:23.623281,13,5,1,0,weekend,31.41
2026-01-31 14:53:23.623281,14,5,1,0,weekend,27.83
2026-01-31 15:53:23.623281,15,5,1,0,weekend,32.99
2026-01-31 16:53:23.623281,16,5,1,0,weekend,28.7
2026-01-31 17:53:23.623281,17,5,1,0,weekend,29.54
2026-01-31 18:53:23.623281,18,5,1,0,weekend,36.9
2026-01-31 19:53:23.623281,19,5,1,0,weekend,52.16
2026-01-31 20:53:23.623281,20,5,1,0,weekend,58.33
2026-01-31 21:53:23.623281,21,5,1,0,weekend,53.37
2026-01-31 22:53:23.623281,22,5,1,0,weekend,39.81
2026-01-31 23:53:23.623281,23,5,1,0,weekend,8.31
2026-02-01 00:53:23.623281,0,6,1,0,weekend,7.95
2026-02-01 01:53:23.623281,1,6,1,0,weekend,8.71
2026-02-01 02:53:23.623281,2,6,1,0,weekend,7.22
2026-02-01 03:53:23.623281,3,6,1,0,weekend,7.7
2026-02-01 04:53:23.623281,4,6,1,0,weekend,8.15
2026-02-01 05:53:23.623281,5,6,1,0,weekend,7.67
2026-02-01 06:53:23.623281,6,6,1,0,weekend,31.25
2026-02-01 07:53:23.623281,7,6,1,0,weekend,28.31
2026-02-01 08:53:23.623281,8,6,1,0,weekend,27.62
2026-02-01 09:53:23.623281,9,6,1,0,weekend,27.5
2026-02-01 10:53:23.623281,10,6,1,0,weekend,28.62
2026-02-01 11:53:23.623281,11,6,1,0,weekend,32.75
2026-02-01 12:53:23.623281,12,6,1,0,weekend,30.75
2026-02-01 13:53:23.623281,13,6,1,0,weekend,35.97
2026-02-01 14:53:23.623281,14,6,1,0,weekend,29.09
2026-02-01 15:53:23.623281,15,6,1,0,weekend,30.36
2026-02-01 16:53:23.623281,16,6,1,0,weekend,28.27
2026-02-01 17:53:23.623281,17,6,1,0,weekend,32.54
2026-02-01 18:53:23.623281,18,6,1,0,weekend,40.51
2026-02-01 19:53:23.623281,19,6,1,0,weekend,52.58
2026-02-01 20:53:23.623281,20,6,1,0,weekend,54.22
2026-02-01 21:53:23.623281,21,6,1,0,weekend,49.38
2026-02-01 22:53:23.623281,22,6,1,0,weekend,36.01
2026-02-01 23:53:23.623281,23,6,1,0,weekend,7.82
2026-02-02 00:53:23.623281,0,0,0,0,weekday,6.38
2026-02-02 01:53:23.623281,1,0,0,0,weekday,7.96
2026-02-02 02:53:23.623281,2,0,0,0,weekday,7.99
2026-02-02 03:53:23.623281,3,0,0,0,weekday,5.69
2026-02-02 04:53:23.623281,4,0,0,0,weekday,9.61
2026-02-02 05:53:23.623281,5,0,0,0,weekday,8.63
2026-02-02 06:53:23.623281,6,0,0,0,weekday,25.06
2026-02-02 07:53:23.623281,7,0,0,0,weekday,29.77
2026-02-02 08:53:23.623281,8,0,0,0,weekday,24.31
2026-02-02 09:53:23.623281,9,0,0,0,weekday,26.8
2026-02-02 10:53:23.623281,10,0,0,0,weekday,25.01
2026-02-02 11:53:23.623281,11,0,0,0,weekday,24.43
2026-02-02 12:53:23.623281,12,0,0,0,weekday,25.97
2026-02-02 13:53:23.623281,13,0,0,0,weekday,24.86
2026-02-02 14:53:23.623281,14,0,0,0,weekday,28.3
2026-02-02 15:53:23.623281,15,0,0,0,weekday,26.31
2026-02-02 16:53:23.623281,16,0,0,0,weekday,27.92
2026-02-02 17:53:23.623281,17,0,0,0,weekday,26.37
2026-02-02 18:53:23.623281,18,0,0,0,weekday,39.14
2026-02-02 19:53:23.623281,19,0,0,0,weekday,54.77
2026-02-02 20:53:23.623281,20,0,0,0,weekday,58.29
2026-02-02 21:53:23.623281,21,0,0,0,weekday,48.81
2026-02-02 22:53:23.623281,22,0,0,0,weekday,42.36
2026-02-02 23:53:23.623281,23,0,0,0,weekday,7.0
2026-02-03 00:53:23.623281,0,1,0,0,weekday,8.01
2026-02-03 01:53:23.623281,1,1,0,0,weekday,8.2
2026-02-03 02:53:23.623281,2,1,0,0,weekday,7.1
2026-02-03 03:53:23.623281,3,1,0,0,weekday,7.23
2026-02-03 04:53:23.623281,4,1,0,0,weekday,8.43
2026-02-03 05:53:23.623281,5,1,0,0,weekday,7.61
2026-02-03 06:53:23.623281,6,1,0,0,weekday,24.96
2026-02-03 07:53:23.623281,7,1,0,0,weekday,23.58
2026-02-03 08:53:23.623281,8,1,0,0,weekday,22.91
2026-02-03 09:53:23.623281,9,1,0,0,weekday,22.89
2026-02-03 10:53:23.623281,10,1,0,0,weekday,25.23
2026-02-03 11:53:23.623281,11,1,0,0,weekday,26.01
2026-02-03 12:53:23.623281,12,1,0,0,weekday,25.77
2026-02-03 13:53:23.623281,13,1,0,0,weekday,24.24
2026-02-03 14:53:23.623281,14,1,0,0,weekday,25.46
2026-02-03 15:53:23.623281,15,1,0,0,weekday,24.51
2026-02-03 16:53:23.623281,16,1,0,0,weekday,24.19
2026-02-03 17:53:23.623281,17,1,0,0,weekday,25.0
2026-02-03 18:53:23.623281,18,1,0,0,weekday,41.66
2026-02-03 19:53:23.623281,19,1,0,0,weekday,50.04
2026-02-03 20:53:23.623281,20,1,0,0,weekday,55.7
2026-02-03 21:53:23.623281,21,1,0,0,weekday,50.41
2026-02-03 22:53:23.623281,22,1,0,0,weekday,40.05
2026-02-03 23:53:23.623281,23,1,0,0,weekday,7.57
2026-02-04 00:53:23.623281,0,2,0,0,weekday,8.95
2026-02-04 01:53:23.623281,1,2,0,0,weekday,8.01
2026-02-04 02:53:23.623281,2,2,0,0,weekday,8.45
2026-02-04 03:53:23.623281,3,2,0,0,weekday,8.68
2026-02-04 04:53:23.623281,4,2,0,0,weekday,7.37
2026-02-04 05:53:23.623281,5,2,0,0,weekday,5.23
2026-02-04 06:53:23.623281,6,2,0,0,weekday,27.3
2026-02-04 07:53:23.623281,7,2,0,0,weekday,23.24
2026-02-04 08:53:23.623281,8,2,0,0,weekday,20.03
2026-02-04 09:53:23.623281,9,2,0,0,weekday,25.84
2026-02-04 10:53:23.623281,10,2,0,0,weekday,24.54
2026-02-04 11:53:23.623281,11,2,0,0,weekday,25.76
2026-02-04 12:53:23.623281,12,2,0,0,weekday,23.35
2026-02-04 13:53:23.623281,13,2,0,0,weekday,25.8
2026-02-04 14:53:23.623281,14,2,0,0,weekday,26.83
2026-02-04 15:53:23.623281,15,2,0,0,weekday,23.82
2026-02-04 16:53:23.623281,16,2,0,0,weekday,22.57
2026-02-04 17:53:23.623281,17,2,0,0,weekday,25.64
2026-02-04 18:53:23.623281,18,2,0,0,weekday,37.18
2026-02-04 19:53:23.623281,19,2,0,0,weekday,49.59
2026-02-04 20:53:23.623281,20,2,0,0,weekday,53.23
2026-02-04 21:53:23.623281,21,2,0,0,weekday,53.27
2026-02-04 22:53:23.623281,22,2,0,0,weekday,33.18
2026-02-04 23:53:23.623281,23,2,0,0,weekday,7.13
2026-02-05 00:53:23.623281,0,3,0,0,weekday,7.7
2026-02-05 01:53:23.623281,1,3,0,0,weekday,7.37
2026-02-05 02:53:23.623281,2,3,0,0,weekday,7.12
2026-02-05 03:53:23.623281,3,3,0,0,weekday,9.47
2026-02-05 04:53:23.623281,4,3,0,0,weekday,7.87
2026-02-05 05:53:23.623281,5,3,0,0,weekday,8.86
2026-02-05 06:53:23.623281,6,3,0,0,weekday,24.07
2026-02-05 07:53:23.623281,7,3,0,0,weekday,25.7
2026-02-05 08:53:23.623281,8,3,0,0,weekday,23.63
2026-02-05 09:53:23.623281,9,3,0,0,weekday,25.34
2026-02-05 10:53:23.623281,10,3,0,0,weekday,25.77
2026-02-05 11:53:23.623281,11,3,0,0,weekday,26.72
2026-02-05 12:53:23.623281,12,3,0,0,weekday,22.19
2026-02-05 13:53:23.623281,13,3,0,0,weekday,24.56
