timestamp,occupancy,is_weekend,temp_outside,electricity_kwh
2026-01-23 01:36:52.411983,2,0,20.9,10.37
2026-01-23 02:36:52.411983,2,0,24.1,10.02
2026-01-23 03:36:52.411983,2,0,24.2,10.52
2026-01-23 04:36:52.411983,2,0,24.3,10.36
2026-01-23 05:36:52.411983,2,0,25.3,9.79
2026-01-23 06:36:52.411983,1,0,29.2,10.01
2026-01-23 07:36:52.411983,15,0,30.5,17.64
2026-01-23 08:36:52.411983,37,0,29.4,19.94
2026-01-23 09:36:52.411983,38,0,29.5,20.19
2026-01-23 10:36:52.411983,65,0,31.7,22.2
2026-01-23 11:36:52.411983,59,0,32.7,22.03
2026-01-23 12:36:52.411983,53,0,31.1,21.63
2026-01-23 13:36:52.411983,57,0,30.5,20.91
2026-01-23 14:36:52.411983,59,0,30.9,21.32
2026-01-23 15:36:52.411983,61,0,31.1,22.28
2026-01-23 16:36:52.411983,43,0,27.5,20.06
2026-01-23 17:36:52.411983,41,0,28.5,19.88
2026-01-23 18:36:52.411983,23,0,29.3,18.89
2026-01-23 19:36:52.411983,18,0,27.8,15.93
2026-01-23 20:36:52.411983,2,0,28.2,9.72
2026-01-23 21:36:52.411983,1,0,25.2,11.35
2026-01-23 22:36:52.411983,1,0,24.5,9.64
2026-01-23 23:36:52.411983,1,0,23.5,10.21
2026-01-24 00:36:52.411983,1,1,22.2,10.6
2026-01-24 01:36:52.411983,1,1,22.2,10.51
2026-01-24 02:36:52.411983,0,1,22.4,12.2
2026-01-24 03:36:52.411983,0,1,22.8,10.71
2026-01-24 04:36:52.411983,0,1,26.7,10.88
2026-01-24 05:36:52.411983,0,1,26.3,10.44
2026-01-24 06:36:52.411983,1,1,27.0,10.35
2026-01-24 07:36:52.411983,0,1,30.7,12.97
2026-01-24 08:36:52.411983,1,1,29.4,13.22
2026-01-24 09:36:52.411983,1,1,31.8,12.99
2026-01-24 10:36:52.411983,3,1,33.5,12.82
2026-01-24 11:36:52.411983,2,1,32.6,14.34
2026-01-24 12:36:52.411983,3,1,34.1,13.32
2026-01-24 13:36:52.411983,2,1,32.4,12.66
2026-01-24 14:36:52.411983,2,1,31.2,13.43
2026-01-24 15:36:52.411983,0,1,30.2,13.54
2026-01-24 16:36:52.411983,0,1,28.9,12.83
2026-01-24 17:36:52.411983,0,1,29.0,12.91
2026-01-24 18:36:52.411983,0,1,26.3,12.64
2026-01-24 19:36:52.411983,1,1,27.7,13.29
2026-01-24 20:36:52.411983,0,1,27.0,11.08
2026-01-24 21:36:52.411983,0,1,20.3,10.93
2026-01-24 22:36:52.411983,1,1,23.7,11.24
2026-01-24 23:36:52.411983,1,1,21.6,11.03
2026-01-25 00:36:52.411983,1,1,22.2,11.48
2026-01-25 01:36:52.411983,0,1,22.4,10.83
2026-01-25 02:36:52.411983,1,1,22.9,10.89
2026-01-25 03:36:52.411983,0,1,26.3,11.08
2026-01-25 04:36:52.411983,0,1,24.7,11.19
2026-01-25 05:36:52.411983,0,1,26.9,11.37
2026-01-25 06:36:52.411983,0,1,26.3,11.09
2026-01-25 07:36:52.411983,1,1,28.7,13.17
2026-01-25 08:36:52.411983,0,1,29.7,13.08
2026-01-25 09:36:52.411983,0,1,29.4,12.87
2026-01-25 10:36:52.411983,3,1,32.4,12.77
2026-01-25 11:36:52.411983,3,1,31.4,12.74
2026-01-25 12:36:52.411983,3,1,32.7,12.94
2026-01-25 13:36:52.411983,3,1,31.2,12.91
2026-01-25 14:36:52.411983,3,1,29.8,13.68
2026-01-25 15:36:52.411983,1,1,31.0,13.17
2026-01-25 16:36:52.411983,0,1,29.5,13.05
2026-01-25 17:36:52.411983,1,1,30.1,13.84
2026-01-25 18:36:52.411983,1,1,25.4,12.91
2026-01-25 19:36:52.411983,1,1,24.6,13.5
2026-01-25 20:36:52.411983,1,1,24.2,11.35
2026-01-25 21:36:52.411983,0,1,26.1,10.7
2026-01-25 22:36:52.411983,0,1,22.3,10.65
2026-01-25 23:36:52.411983,1,1,21.9,11.95
2026-01-26 00:36:52.411983,1,0,21.9,9.61
2026-01-26 01:36:52.411983,2,0,21.6,10.27
2026-01-26 02:36:52.411983,1,0,19.3,10.89
2026-01-26 03:36:52.411983,1,0,23.2,10.0
2026-01-26 04:36:52.411983,1,0,22.6,9.77
2026-01-26 05:36:52.411983,2,0,24.0,10.29
2026-01-26 06:36:52.411983,2,0,26.9,10.6
2026-01-26 07:36:52.411983,21,0,26.6,16.51
2026-01-26 08:36:52.411983,40,0,29.0,20.8
2026-01-26 09:36:52.411983,44,0,27.7,19.8
2026-01-26 10:36:52.411983,58,0,31.1,22.31
2026-01-26 11:36:52.411983,56,0,29.6,20.27
2026-01-26 12:36:52.411983,68,0,32.6,22.77
2026-01-26 13:36:52.411983,58,0,32.2,22.43
2026-01-26 14:36:52.411983,60,0,30.7,21.99
2026-01-26 15:36:52.411983,63,0,29.1,21.28
2026-01-26 16:36:52.411983,42,0,28.9,20.59
2026-01-26 17:36:52.411983,46,0,28.7,20.55
2026-01-26 18:36:52.411983,21,0,27.5,18.74
2026-01-26 19:36:52.411983,19,0,25.5,15.37
2026-01-26 20:36:52.411983,1,0,24.7,10.29
2026-01-26 21:36:52.411983,1,0,22.0,9.87
2026-01-26 22:36:52.411983,2,0,22.4,9.43
2026-01-26 23:36:52.411983,1,0,22.8,9.83
2026-01-27 00:36:52.411983,1,0,21.2,9.95
2026-01-27 01:36:52.411983,1,0,19.4,10.0
2026-01-27 02:36:52.411983,1,0,23.4,10.24
2026-01-27 03:36:52.411983,1,0,22.4,9.87
2026-01-27 04:36:52.411983,1,0,24.1,9.52
2026-01-27 05:36:52.411983,1,0,24.8,10.3
2026-01-27 06:36:52.411983,1,0,27.5,10.15
2026-01-27 07:36:52.411983,22,0,27.4,16.13
2026-01-27 08:36:52.411983,43,0,28.0,19.36
2026-01-27 09:36:52.411983,34,0,27.8,20.25
2026-01-27 10:36:52.411983,60,0,29.6,21.43
2026-01-27 11:36:52.411983,66,0,31.7,22.68
2026-01-27 12:36:52.411983,63,0,29.0,20.83
2026-01-27 13:36:52.411983,69,0,32.2,23.07
2026-01-27 14:36:52.411983,56,0,28.3,20.31
2026-01-27 15:36:52.411983,52,0,28.2,19.27
2026-01-27 16:36:52.411983,34,0,27.1,18.71
2026-01-27 17:36:52.411983,36,0,29.4,19.64
2026-01-27 18:36:52.411983,20,0,26.3,17.45
2026-01-27 19:36:52.411983,19,0,25.5,15.68
2026-01-27 20:36:52.411983,2,0,22.6,10.06
2026-01-27 21:36:52.411983,1,0,23.3,9.37
2026-01-27 22:36:52.411983,1,0,18.6,9.62
2026-01-27 23:36:52.411983,2,0,20.0,10.36
2026-01-28 00:36:52.411983,1,0,20.3,10.25
2026-01-28 01:36:52.411983,2,0,18.8,10.0
2026-01-28 02:36:52.411983,1,0,22.2,9.91
2026-01-28 03:36:52.411983,2,0,22.4,9.03
2026-01-28 04:36:52.411983,2,0,23.6,9.99
2026-01-28 05:36:52.411983,1,0,25.5,9.98
2026-01-28 06:36:52.411983,1,0,25.6,9.86
2026-01-28 07:36:52.411983,19,0,25.4,14.74
2026-01-28 08:36:52.411983,45,0,27.1,19.38
2026-01-28 09:36:52.411983,40,0,27.1,19.1
2026-01-28 10:36:52.411983,47,0,27.3,19.17
2026-01-28 11:36:52.411983,67,0,30.3,22.28
2026-01-28 12:36:52.411983,58,0,31.0,21.91
2026-01-28 13:36:52.411983,65,0,27.9,20.23
2026-01-28 14:36:52.411983,55,0,30.7,21.91
2026-01-28 15:36:52.411983,59,0,30.7,21.8
2026-01-28 16:36:52.411983,46,0,29.0,20.42
2026-01-28 17:36:52.411983,44,0,25.1,18.33
2026-01-28 18:36:52.411983,14,0,25.4,17.05
2026-01-28 19:36:52.411983,19,0,20.8,14.92
2026-01-28 20:36:52.411983,1,0,22.8,10.3
2026-01-28 21:36:52.411983,1,0,21.7,9.82
2026-01-28 22:36:52.411983,1,0,20.4,10.24
2026-01-28 23:36:52.411983,2,0,23.6,10.53
2026-01-29 00:36:52.411983,2,0,19.0,9.8
2026-01-29 01:36:52.411983,1,0,21.8,9.32
2026-01-29 02:36:52.411983,2,0,22.1,10.31
2026-01-29 03:36:52.411983,2,0,23.0,9.47
2026-01-29 04:36:52.411983,1,0,23.4,9.36
2026-01-29 05:36:52.411983,2,0,24.0,9.42
2026-01-29 06:36:52.411983,1,0,24.1,10.14
2026-01-29 07:36:52.411983,20,0,28.8,17.25
2026-01-29 08:36:52.411983,32,0,28.0,18.51
2026-01-29 09:36:52.411983,41,0,32.9,21.88
2026-01-29 10:36:52.411983,59,0,31.1,21.16
2026-01-29 11:36:52.411983,61,0,29.5,20.36
2026-01-29 12:36:52.411983,64,0,30.4,21.69
2026-01-29 13:36:52.411983,66,0,29.5,20.86
2026-01-29 14:36:52.411983,61,0,29.9,20.49
2026-01-29 15:36:52.411983,64,0,27.4,20.24
2026-01-29 16:36:52.411983,29,0,25.4,18.18
2026-01-29 17:36:52.411983,44,0,27.7,19.64
2026-01-29 18:36:52.411983,23,0,25.1,17.52
2026-01-29 19:36:52.411983,20,0,25.8,15.42
2026-01-29 20:36:52.411983,1,0,22.0,9.66
2026-01-29 21:36:52.411983,1,0,21.1,10.58
2026-01-29 22:36:52.411983,2,0,18.1,10.77
2026-01-29 23:36:52.411983,1,0,20.1,10.31
2026-01-30 00:36:52.411983,1,0,18.2,10.54
2026-01-30 01:36:52.411983,2,0,19.9,10.41
2026-01-30 02:36:52.411983,2,0,20.7,10.4
2026-01-30 03:36:52.411983,1,0,21.4,10.54
2026-01-30 04:36:52.411983,1,0,22.9,10.36
2026-01-30 05:36:52.411983,2,0,23.5,10.67
2026-01-30 06:36:52.411983,1,0,24.8,9.16
2026-01-30 07:36:52.411983,24,0,25.9,15.68
2026-01-30 08:36:52.411983,39,0,26.1,18.54
2026-01-30 09:36:52.411983,45,0,25.1,17.93
2026-01-30 10:36:52.411983,67,0,29.0,20.44
2026-01-30 11:36:52.411983,65,0,31.2,22.45
2026-01-30 12:36:52.411983,51,0,32.8,21.97
2026-01-30 13:36:52.411983,62,0,29.3,21.07
2026-01-30 14:36:52.411983,66,0,26.0,19.79
2026-01-30 15:36:52.411983,58,0,27.8,20.77
2026-01-30 16:36:52.411983,46,0,27.5,19.11
2026-01-30 17:36:52.411983,40,0,25.9,18.36
2026-01-30 18:36:52.411983,18,0,23.2,16.89
2026-01-30 19:36:52.411983,22,0,22.4,14.83
2026-01-30 20:36:52.411983,2,0,22.7,10.12
2026-01-30 21:36:52.411983,1,0,22.0,10.4
2026-01-30 22:36:52.411983,2,0,20.9,10.0
2026-01-30 23:36:52.411983,1,0,19.7,9.53
2026-01-31 00:36:52.411983,0,1,16.4,10.42
2026-01-31 01:36:52.411983,1,1,20.8,10.85
2026-01-31 02:36:52.411983,1,1,19.4,11.19
2026-01-31 03:36:52.411983,1,1,22.4,11.39
2026-01-31 04:36:52.411983,1,1,25.0,10.59
2026-01-31 05:36:52.411983,0,1,22.9,11.13
2026-01-31 06:36:52.411983,1,1,27.3,11.27
2026-01-31 07:36:52.411983,0,1,25.7,13.16
2026-01-31 08:36:52.411983,0,1,27.9,13.34
2026-01-31 09:36:52.411983,1,1,26.7,13.55
2026-01-31 10:36:52.411983,2,1,29.7,12.3
2026-01-31 11:36:52.411983,2,1,29.1,12.31
2026-01-31 12:36:52.411983,3,1,29.2,13.75
2026-01-31 13:36:52.411983,2,1,31.0,12.89
2026-01-31 14:36:52.411983,2,1,28.3,12.86
2026-01-31 15:36:52.411983,0,1,26.9,12.62
2026-01-31 16:36:52.411983,0,1,25.2,13.26
2026-01-31 17:36:52.411983,1,1,24.8,12.86
2026-01-31 18:36:52.411983,1,1,25.1,12.99
2026-01-31 19:36:52.411983,1,1,23.9,13.05
2026-01-31 20:36:52.411983,0,1,22.6,11.02
2026-01-31 21:36:52.411983,0,1,20.2,11.44
2026-01-31 22:36:52.411983,0,1,19.7,10.54
2026-01-31 23:36:52.411983,0,1,17.6,10.69
2026-02-01 00:36:52.411983,0,1,17.7,10.85
2026-02-01 01:36:52.411983,1,1,17.5,10.6
2026-02-01 02:36:52.411983,1,1,17.7,11.56
2026-02-01 03:36:52.411983,1,1,18.3,11.73
2026-02-01 04:36:52.411983,1,1,22.9,10.61
2026-02-01 05:36:52.411983,0,1,22.5,11.15
2026-02-01 06:36:52.411983,0,1,25.1,10.15
2026-02-01 07:36:52.411983,1,1,24.5,13.7
2026-02-01 08:36:52.411983,1,1,25.5,12.66
2026-02-01 09:36:52.411983,0,1,27.8,12.41
2026-02-01 10:36:52.411983,2,1,28.5,12.8
2026-02-01 11:36:52.411983,3,1,28.4,13.06
2026-02-01 12:36:52.411983,2,1,29.3,13.13
2026-02-01 13:36:52.411983,3,1,27.8,12.85
2026-02-01 14:36:52.411983,3,1,29.9,13.69
2026-02-01 15:36:52.411983,0,1,27.4,12.27
2026-02-01 16:36:52.411983,0,1,23.6,12.94
2026-02-01 17:36:52.411983,0,1,25.6,13.2
2026-02-01 18:36:52.411983,1,1,22.4,13.06
2026-02-01 19:36:52.411983,0,1,21.5,13.65
2026-02-01 20:36:52.411983,0,1,21.2,10.79
2026-02-01 21:36:52.411983,0,1,20.5,11.62
2026-02-01 22:36:52.411983,0,1,18.6,10.43
2026-02-01 23:36:52.411983,1,1,17.1,10.95
2026-02-02 00:36:52.411983,2,0,18.8,10.03
2026-02-02 01:36:52.411983,2,0,19.0,9.84
2026-02-02 02:36:52.411983,2,0,21.5,10.06
2026-02-02 03:36:52.411983,2,0,21.0,10.65
2026-02-02 04:36:52.411983,1,0,20.5,10.03
2026-02-02 05:36:52.411983,2,0,22.2,10.12
2026-02-02 06:36:52.411983,2,0,21.1,9.66
2026-02-02 07:36:52.411983,19,0,25.0,15.59
2026-02-02 08:36:52.411983,34,0,24.6,17.23
2026-02-02 09:36:52.411983,40,0,27.4,19.32
2026-02-02 10:36:52.411983,50,0,29.0,20.89
2026-02-02 11:36:52.411983,49,0,26.3,18.56
2026-02-02 12:36:52.411983,66,0,27.7,20.87
2026-02-02 13:36:52.411983,53,0,28.8,20.99
2026-02-02 14:36:52.411983,60,0,26.6,19.12
2026-02-02 15:36:52.411983,65,0,25.7,18.82
2026-02-02 16:36:52.411983,40,0,24.3,17.96
2026-02-02 17:36:52.411983,41,0,24.8,17.76
2026-02-02 18:36:52.411983,18,0,23.1,16.24
2026-02-02 19:36:52.411983,19,0,21.4,14.94
2026-02-02 20:36:52.411983,1,0,19.8,10.3
2026-02-02 21:36:52.411983,1,0,19.3,9.55
2026-02-02 22:36:52.411983,1,0,17.6,9.67
2026-02-02 23:36:52.411983,2,0,18.7,10.13
2026-02-03 00:36:52.411983,2,0,16.9,10.24
2026-02-03 01:36:52.411983,1,0,17.9,9.8
2026-02-03 02:36:52.411983,2,0,18.0,10.67
2026-02-03 03:36:52.411983,1,0,17.5,9.86
2026-02-03 04:36:52.411983,2,0,20.1,10.85
2026-02-03 05:36:52.411983,2,0,21.7,9.51
2026-02-03 06:36:52.411983,2,0,20.5,9.98
2026-02-03 07:36:52.411983,18,0,23.9,14.93
2026-02-03 08:36:52.411983,40,0,23.1,17.64
2026-02-03 09:36:52.411983,44,0,25.7,18.4
2026-02-03 10:36:52.411983,54,0,25.9,19.12
2026-02-03 11:36:52.411983,57,0,26.0,19.19
2026-02-03 12:36:52.411983,60,0,26.5,19.71
2026-02-03 13:36:52.411983,60,0,27.4,20.15
2026-02-03 14:36:52.411983,62,0,27.3,20.25
2026-02-03 15:36:52.411983,61,0,26.3,20.08
2026-02-03 16:36:52.411983,38,0,25.3,18.35
2026-02-03 17:36:52.411983,41,0,22.1,17.39
2026-02-03 18:36:52.411983,21,0,23.8,16.45
2026-02-03 19:36:52.411983,17,0,18.7,14.09
2026-02-03 20:36:52.411983,1,0,19.1,10.12
2026-02-03 21:36:52.411983,1,0,17.2,9.72
2026-02-03 22:36:52.411983,2,0,19.3,9.99
2026-02-03 23:36:52.411983,1,0,20.1,10.5
2026-02-04 00:36:52.411983,2,0,17.9,10.29
2026-02-04 01:36:52.411983,1,0,17.1,9.67
2026-02-04 02:36:52.411983,2,0,18.7,9.81
2026-02-04 03:36:52.411983,1,0,18.4,10.07
2026-02-04 04:36:52.411983,1,0,18.4,10.11
2026-02-04 05:36:52.411983,1,0,21.0,9.62
2026-02-04 06:36:52.411983,1,0,22.1,9.7
2026-02-04 07:36:52.411983,21,0,23.2,14.44
2026-02-04 08:36:52.411983,45,0,24.6,18.1
2026-02-04 09:36:52.411983,30,0,24.7,17.44
2026-02-04 10:36:52.411983,66,0,27.8,20.42
2026-02-04 11:36:52.411983,56,0,26.3,19.31
2026-02-04 12:36:52.411983,55,0,27.1,19.99
2026-02-04 13:36:52.411983,54,0,27.3,19.43
2026-02-04 14:36:52.411983,49,0,27.2,19.54
2026-02-04 15:36:52.411983,49,0,24.1,17.91
2026-02-04 16:36:52.411983,38,0,23.3,17.89
2026-02-04 17:36:52.411983,41,0,23.5,17.05
2026-02-04 18:36:52.411983,20,0,21.6,17.22
2026-02-04 19:36:52.411983,20,0,22.1,15.44
2026-02-04 20:36:52.411983,2,0,18.8,10.94
2026-02-04 21:36:52.411983,1,0,17.5,9.82
2026-02-04 22:36:52.411983,2,0,16.8,10.15
2026-02-04 23:36:52.411983,2,0,17.0,10.33
2026-02-05 00:36:52.411983,2,0,18.2,9.82
2026-02-05 01:36:52.411983,1,0,17.3,10.08
2026-02-05 02:36:52.411983,1,0,14.8,10.91
2026-02-05 03:36:52.411983,1,0,19.4,10.21
2026-02-05 04:36:52.411983,2,0,18.3,10.62
2026-02-05 05:36:52.411983,1,0,19.7,9.81
2026-02-05 06:36:52.411983,1,0,20.6,10.5
2026-02-05 07:36:52.411983,21,0,23.9,14.76
2026-02-05 08:36:52.411983,39,0,23.6,17.85
2026-02-05 09:36:52.411983,39,0,27.0,19.3
2026-02-05 10:36:52.411983,60,0,28.0,20.93
2026-02-05 11:36:52.411983,58,0,28.2,20.3
2026-02-05 12:36:52.411983,70,0,25.6,19.06
2026-02-05 13:36:52.411983,56,0,26.3,18.77
2026-02-05 14:36:52.411983,62,0,26.8,20.83
2026-02-05 15:36:52.411983,61,0,25.6,19.49
2026-02-05 16:36:52.411983,38,0,25.1,18.34
2026-02-05 17:36:52.411983,35,0,22.2,17.06
2026-02-05 18:36:52.411983,21,0,21.3,16.31
2026-02-05 19:36:52.411983,19,0,20.8,14.21
2026-02-05 20:36:52.411983,1,0,21.0,10.25
2026-02-05 21:36:52.411983,2,0,18.2,9.47
2026-02-05 22:36:52.411983,2,0,17.9,10.45
2026-02-05 23:36:52.411983,2,0,16.1,10.54
2026-02-06 00:36:52.411983,2,0,17.1,10.2
2026-02-06 01:36:52.411983,2,0,18.6,9.85
2026-02-06 02:36:52.411983,2,0,16.0,10.39
2026-02-06 03:36:52.411983,2,0,19.5,10.11
2026-02-06 04:36:52.411983,1,0,19.4,10.96
2026-02-06 05:36:52.411983,2,0,19.2,10.06
2026-02-06 06:36:52.411983,2,0,22.4,9.74
2026-02-06 07:36:52.411983,20,0,22.5,15.2
2026-02-06 08:36:52.411983,42,0,24.1,17.51
2026-02-06 09:36:52.411983,44,0,23.6,17.85
2026-02-06 10:36:52.411983,54,0,26.1,18.83
2026-02-06 11:36:52.411983,53,0,25.6,18.73
2026-02-06 12:36:52.411983,64,0,24.8,18.9
2026-02-06 13:36:52.411983,70,0,26.3,20.44
2026-02-06 14:36:52.411983,63,0,25.2,18.93
2026-02-06 15:36:52.411983,58,0,25.4,19.36
2026-02-06 16:36:52.411983,38,0,23.0,17.84
2026-02-06 17:36:52.411983,31,0,21.7,17.06
2026-02-06 18:36:52.411983,18,0,23.0,17.07
2026-02-06 19:36:52.411983,19,0,21.0,15.24
2026-02-06 20:36:52.411983,2,0,17.2,10.07
2026-02-06 21:36:52.411983,2,0,16.9,10.35
2026-02-06 22:36:52.411983,1,0,16.7,9.61
2026-02-06 23:36:52.411983,1,0,15.6,9.92
2026-02-07 00:36:52.411983,1,1,18.0,10.71
2026-02-07 01:36:52.411983,0,1,15.0,11.41
2026-02-07 02:36:52.411983,0,1,16.8,10.82
2026-02-07 03:36:52.411983,0,1,16.5,11.71
2026-02-07 04:36:52.411983,0,1,17.4,11.66
2026-02-07 05:36:52.411983,1,1,18.9,11.12
2026-02-07 06:36:52.411983,1,1,22.7,10.8
2026-02-07 07:36:52.411983,0,1,23.1,12.47
2026-02-07 08:36:52.411983,0,1,23.5,12.73
2026-02-07 09:36:52.411983,1,1,25.4,13.4
2026-02-07 10:36:52.411983,3,1,24.1,13.75
2026-02-07 11:36:52.411983,3,1,25.4,12.63
2026-02-07 12:36:52.411983,3,1,27.4,12.96
2026-02-07 13:36:52.411983,3,1,24.8,13.27
2026-02-07 14:36:52.411983,2,1,26.5,13.8
2026-02-07 15:36:52.411983,1,1,23.4,12.81
2026-02-07 16:36:52.411983,0,1,24.0,13.91
2026-02-07 17:36:52.411983,0,1,19.9,12.99
2026-02-07 18:36:52.411983,0,1,19.9,12.84
2026-02-07 19:36:52.411983,0,1,21.1,12.98
2026-02-07 20:36:52.411983,0,1,17.2,10.98
2026-02-07 21:36:52.411983,0,1,16.9,11.14
2026-02-07 22:36:52.411983,0,1,15.0,11.42
2026-02-07 23:36:52.411983,1,1,16.3,11.31
2026-02-08 00:36:52.411983,0,1,15.7,11.18
2026-02-08 01:36:52.411983,1,1,16.3,11.19
2026-02-08 02:36:52.411983,1,1,15.5,11.37
2026-02-08 03:36:52.411983,1,1,19.9,10.69
2026-02-08 04:36:52.411983,0,1,18.9,11.09
2026-02-08 05:36:52.411983,0,1,20.7,10.97
2026-02-08 06:36:52.411983,1,1,21.2,11.51
2026-02-08 07:36:52.411983,1,1,22.5,12.81
2026-02-08 08:36:52.411983,0,1,22.5,12.71
2026-02-08 09:36:52.411983,1,1,24.3,13.37
2026-02-08 10:36:52.411983,2,1,23.8,13.33
2026-02-08 11:36:52.411983,2,1,25.6,13.32
2026-02-08 12:36:52.411983,3,1,26.6,13.68
2026-02-08 13:36:52.411983,2,1,24.3,13.3
2026-02-08 14:36:52.411983,2,1,23.4,13.27
2026-02-08 15:36:52.411983,0,1,25.0,13.29
2026-02-08 16:36:52.411983,1,1,23.3,13.19
2026-02-08 17:36:52.411983,1,1,24.0,13.05
2026-02-08 18:36:52.411983,1,1,20.4,12.61
2026-02-08 19:36:52.411983,1,1,18.2,12.94
2026-02-08 20:36:52.411983,1,1,17.2,10.9
2026-02-08 21:36:52.411983,0,1,17.3,11.71
2026-02-08 22:36:52.411983,0,1,16.3,11.17
2026-02-08 23:36:52.411983,0,1,15.5,11.24
2026-02-09 00:36:52.411983,2,0,15.9,10.24
2026-02-09 01:36:52.411983,2,0,16.5,10.01
2026-02-09 02:36:52.411983,2,0,17.3,10.13
2026-02-09 03:36:52.411983,2,0,16.9,9.91
2026-02-09 04:36:52.411983,1,0,17.1,10.54
2026-02-09 05:36:52.411983,2,0,19.1,9.78
2026-02-09 06:36:52.411983,2,0,22.2,10.29
2026-02-09 07:36:52.411983,23,0,21.1,14.74
2026-02-09 08:36:52.411983,37,0,22.3,17.78
2026-02-09 09:36:52.411983,41,0,23.2,17.72
2026-02-09 10:36:52.411983,50,0,23.8,18.44
2026-02-09 11:36:52.411983,63,0,26.4,19.98
2026-02-09 12:36:52.411983,56,0,26.5,19.57
2026-02-09 13:36:52.411983,67,0,25.0,18.73
2026-02-09 14:36:52.411983,64,0,26.8,19.89
2026-02-09 15:36:52.411983,69,0,23.9,18.72
2026-02-09 16:36:52.411983,35,0,22.5,16.63
2026-02-09 17:36:52.411983,44,0,23.3,17.62
2026-02-09 18:36:52.411983,21,0,22.5,16.52
2026-02-09 19:36:52.411983,17,0,18.3,15.01
2026-02-09 20:36:52.411983,1,0,16.7,9.79
2026-02-09 21:36:52.411983,1,0,17.1,9.94
2026-02-09 22:36:52.411983,2,0,18.2,10.03
2026-02-09 23:36:52.411983,2,0,14.0,9.36
2026-02-10 00:36:52.411983,2,0,16.1,9.15
2026-02-10 01:36:52.411983,2,0,15.8,10.29
2026-02-10 02:36:52.411983,2,0,16.7,10.32
2026-02-10 03:36:52.411983,1,0,15.6,10.52
2026-02-10 04:36:52.411983,2,0,18.0,9.99
2026-02-10 05:36:52.411983,1,0,19.6,9.17
2026-02-10 06:36:52.411983,2,0,20.4,10.11
2026-02-10 07:36:52.411983,20,0,20.0,15.2
2026-02-10 08:36:52.411983,43,0,22.7,18.75
2026-02-10 09:36:52.411983,34,0,25.2,17.64
2026-02-10 10:36:52.411983,53,0,26.0,19.48
2026-02-10 11:36:52.411983,57,0,25.0,18.69
2026-02-10 12:36:52.411983,61,0,26.2,19.7
2026-02-10 13:36:52.411983,62,0,25.6,19.58
2026-02-10 14:36:52.411983,58,0,24.5,18.64
2026-02-10 15:36:52.411983,54,0,22.0,17.42
2026-02-10 16:36:52.411983,42,0,22.9,17.64
2026-02-10 17:36:52.411983,42,0,20.3,18.48
2026-02-10 18:36:52.411983,15,0,20.6,16.36
2026-02-10 19:36:52.411983,19,0,19.2,14.77
2026-02-10 20:36:52.411983,1,0,19.7,10.53
2026-02-10 21:36:52.411983,1,0,18.0,9.85
2026-02-10 22:36:52.411983,1,0,16.1,9.91
2026-02-10 23:36:52.411983,2,0,15.8,10.1
2026-02-11 00:36:52.411983,1,0,16.1,9.22
2026-02-11 01:36:52.411983,1,0,17.9,9.92
2026-02-11 02:36:52.411983,1,0,13.9,9.8
2026-02-11 03:36:52.411983,2,0,17.1,9.91
2026-02-11 04:36:52.411983,1,0,18.7,9.62
2026-02-11 05:36:52.411983,2,0,18.7,11.08
2026-02-11 06:36:52.411983,2,0,20.1,10.13
2026-02-11 07:36:52.411983,18,0,22.4,14.93
2026-02-11 08:36:52.411983,38,0,22.2,17.87
2026-02-11 09:36:52.411983,40,0,25.5,18.43
2026-02-11 10:36:52.411983,56,0,25.0,18.94
2026-02-11 11:36:52.411983,62,0,23.2,18.7
2026-02-11 12:36:52.411983,69,0,26.3,19.7
2026-02-11 13:36:52.411983,61,0,24.1,18.53
2026-02-11 14:36:52.411983,74,0,23.3,19.42
2026-02-11 15:36:52.411983,54,0,22.2,18.41
2026-02-11 16:36:52.411983,46,0,23.7,17.92
2026-02-11 17:36:52.411983,37,0,19.3,17.62
2026-02-11 18:36:52.411983,21,0,18.3,17.49
2026-02-11 19:36:52.411983,19,0,20.2,14.57
2026-02-11 20:36:52.411983,2,0,17.6,10.16
2026-02-11 21:36:52.411983,2,0,17.5,9.66
2026-02-11 22:36:52.411983,2,0,15.7,9.89
2026-02-11 23:36:52.411983,2,0,16.3,10.36
2026-02-12 00:36:52.411983,2,0,13.4,10.01
2026-02-12 01:36:52.411983,2,0,16.4,9.72
2026-02-12 02:36:52.411983,2,0,14.8,9.88
2026-02-12 03:36:52.411983,2,0,16.2,9.82
2026-02-12 04:36:52.411983,1,0,17.2,10.14
2026-02-12 05:36:52.411983,2,0,17.9,10.27
2026-02-12 06:36:52.411983,2,0,17.9,10.13
2026-02-12 07:36:52.411983,18,0,21.7,14.22
2026-02-12 08:36:52.411983,38,0,23.4,17.43
2026-02-12 09:36:52.411983,38,0,24.7,16.83
2026-02-12 10:36:52.411983,64,0,26.0,19.02
2026-02-12 11:36:52.411983,69,0,27.1,19.66
2026-02-12 12:36:52.411983,60,0,24.7,17.5
2026-02-12 13:36:52.411983,54,0,24.2,18.18
2026-02-12 14:36:52.411983,59,0,22.4,18.87
2026-02-12 15:36:52.411983,62,0,23.5,18.67
2026-02-12 16:36:52.411983,38,0,21.7,17.72
2026-02-12 17:36:52.411983,40,0,17.7,17.74
2026-02-12 18:36:52.411983,21,0,20.4,16.87
