timestamp,occupancy,is_weekend,temp_outside,energy_kwh,hour,day_of_week,date,cluster,cluster_label
2026-01-06 19:36:52.411983,18,0,30.4,17.96,19,1,2026-01-06,1,high_usage
2026-01-06 20:36:52.411983,1,0,32.1,9.98,20,1,2026-01-06,1,high_usage
2026-01-06 21:36:52.411983,1,0,30.5,9.97,21,1,2026-01-06,1,high_usage
2026-01-06 22:36:52.411983,2,0,28.8,10.19,22,1,2026-01-06,1,high_usage
2026-01-06 23:36:52.411983,2,0,28.7,9.4,23,1,2026-01-06,1,high_usage
2026-01-07 00:36:52.411983,1,0,25.8,9.25,0,2,2026-01-07,1,high_usage
2026-01-07 01:36:52.411983,2,0,28.1,10.17,1,2,2026-01-07,1,high_usage
2026-01-07 02:36:52.411983,2,0,27.7,10.3,2,2,2026-01-07,1,high_usage
2026-01-07 03:36:52.411983,1,0,30.4,10.9,3,2,2026-01-07,1,high_usage
2026-01-07 04:36:52.411983,2,0,29.8,9.77,4,2,2026-01-07,1,high_usage
2026-01-07 05:36:52.411983,1,0,30.7,10.55,5,2,2026-01-07,1,high_usage
2026-01-07 06:36:52.411983,1,0,31.5,10.09,6,2,2026-01-07,1,high_usage
2026-01-07 07:36:52.411983,21,0,34.9,20.01,7,2,2026-01-07,1,high_usage
2026-01-07 08:36:52.411983,40,0,36.5,23.92,8,2,2026-01-07,1,high_usage
2026-01-07 09:36:52.411983,41,0,37.3,24.89,9,2,2026-01-07,1,high_usage
2026-01-07 10:36:52.411983,49,0,39.3,25.58,10,2,2026-01-07,1,high_usage
2026-01-07 11:36:52.411983,61,0,37.9,25.86,11,2,2026-01-07,1,high_usage
2026-01-07 12:36:52.411983,70,0,39.0,26.79,12,2,2026-01-07,1,high_usage
2026-01-07 13:36:52.411983,57,0,37.4,25.04,13,2,2026-01-07,1,high_usage
2026-01-07 14:36:52.411983,65,0,35.8,24.5,14,2,2026-01-07,1,high_usage
2026-01-07 15:36:52.411983,70,0,35.1,24.5,15,2,2026-01-07,1,high_usage
2026-01-07 16:36:52.411983,36,0,35.7,24.03,16,2,2026-01-07,1,high_usage
2026-01-07 17:36:52.411983,38,0,35.4,23.43,17,2,2026-01-07,1,high_usage
2026-01-07 18:36:52.411983,20,0,31.4,20.3,18,2,2026-01-07,1,high_usage
2026-01-07 19:36:52.411983,19,0,31.0,18.41,19,2,2026-01-07,1,high_usage
2026-01-07 20:36:52.411983,2,0,31.7,10.09,20,2,2026-01-07,1,high_usage
2026-01-07 21:36:52.411983,1,0,30.0,10.97,21,2,2026-01-07,1,high_usage
2026-01-07 22:36:52.411983,1,0,30.0,10.33,22,2,2026-01-07,1,high_usage
2026-01-07 23:36:52.411983,2,0,27.6,9.8,23,2,2026-01-07,1,high_usage
2026-01-08 00:36:52.411983,1,0,26.7,9.78,0,3,2026-01-08,1,high_usage
2026-01-08 01:36:52.411983,2,0,30.2,10.58,1,3,2026-01-08,1,high_usage
2026-01-08 02:36:52.411983,1,0,29.3,9.83,2,3,2026-01-08,1,high_usage
2026-01-08 03:36:52.411983,2,0,28.6,10.96,3,3,2026-01-08,1,high_usage
2026-01-08 04:36:52.411983,1,0,28.2,10.33,4,3,2026-01-08,1,high_usage
2026-01-08 05:36:52.411983,2,0,31.3,9.15,5,3,2026-01-08,1,high_usage
2026-01-08 06:36:52.411983,2,0,33.9,10.74,6,3,2026-01-08,1,high_usage
2026-01-08 07:36:52.411983,19,0,33.9,19.64,7,3,2026-01-08,1,high_usage
2026-01-08 08:36:52.411983,45,0,35.3,23.63,8,3,2026-01-08,1,high_usage
2026-01-08 09:36:52.411983,42,0,36.3,23.73,9,3,2026-01-08,1,high_usage
2026-01-08 10:36:52.411983,69,0,34.9,23.75,10,3,2026-01-08,1,high_usage
2026-01-08 11:36:52.411983,73,0,35.7,24.98,11,3,2026-01-08,1,high_usage
2026-01-08 12:36:52.411983,54,0,37.4,24.45,12,3,2026-01-08,1,high_usage
2026-01-08 13:36:52.411983,61,0,38.0,25.23,13,3,2026-01-08,1,high_usage
2026-01-08 14:36:52.411983,62,0,38.2,25.43,14,3,2026-01-08,1,high_usage
2026-01-08 15:36:52.411983,62,0,34.5,23.95,15,3,2026-01-08,1,high_usage
2026-01-08 16:36:52.411983,44,0,35.8,24.17,16,3,2026-01-08,1,high_usage
2026-01-08 17:36:52.411983,44,0,35.8,23.36,17,3,2026-01-08,1,high_usage
2026-01-08 18:36:52.411983,17,0,30.3,19.31,18,3,2026-01-08,1,high_usage
2026-01-08 19:36:52.411983,19,0,32.0,19.13,19,3,2026-01-08,1,high_usage
2026-01-08 20:36:52.411983,1,0,31.2,10.01,20,3,2026-01-08,1,high_usage
2026-01-08 21:36:52.411983,1,0,29.0,10.1,21,3,2026-01-08,1,high_usage
2026-01-08 22:36:52.411983,1,0,29.9,10.32,22,3,2026-01-08,1,high_usage
2026-01-08 23:36:52.411983,1,0,27.9,10.26,23,3,2026-01-08,1,high_usage
2026-01-09 00:36:52.411983,2,0,26.0,9.3,0,4,2026-01-09,1,high_usage
2026-01-09 01:36:52.411983,2,0,26.5,9.72,1,4,2026-01-09,1,high_usage
2026-01-09 02:36:52.411983,1,0,28.1,9.98,2,4,2026-01-09,1,high_usage
2026-01-09 03:36:52.411983,1,0,26.6,10.01,3,4,2026-01-09,1,high_usage
2026-01-09 04:36:52.411983,1,0,28.4,10.33,4,4,2026-01-09,1,high_usage
2026-01-09 05:36:52.411983,1,0,32.5,10.32,5,4,2026-01-09,1,high_usage
2026-01-09 06:36:52.411983,1,0,33.3,10.49,6,4,2026-01-09,1,high_usage
2026-01-09 07:36:52.411983,17,0,32.1,19.11,7,4,2026-01-09,1,high_usage
2026-01-09 08:36:52.411983,43,0,33.9,22.73,8,4,2026-01-09,1,high_usage
2026-01-09 09:36:52.411983,43,0,35.4,22.85,9,4,2026-01-09,1,high_usage
2026-01-09 10:36:52.411983,56,0,37.4,24.74,10,4,2026-01-09,1,high_usage
2026-01-09 11:36:52.411983,63,0,38.0,25.84,11,4,2026-01-09,1,high_usage
2026-01-09 12:36:52.411983,62,0,38.1,25.85,12,4,2026-01-09,1,high_usage
2026-01-09 13:36:52.411983,60,0,35.2,23.26,13,4,2026-01-09,1,high_usage
2026-01-09 14:36:52.411983,53,0,36.7,24.37,14,4,2026-01-09,1,high_usage
2026-01-09 15:36:52.411983,59,0,37.5,24.96,15,4,2026-01-09,1,high_usage
2026-01-09 16:36:52.411983,34,0,35.0,22.49,16,4,2026-01-09,1,high_usage
2026-01-09 17:36:52.411983,26,0,35.5,22.19,17,4,2026-01-09,1,high_usage
2026-01-09 18:36:52.411983,22,0,30.1,19.82,18,4,2026-01-09,1,high_usage
2026-01-09 19:36:52.411983,18,0,31.0,18.55,19,4,2026-01-09,1,high_usage
2026-01-09 20:36:52.411983,2,0,32.2,10.37,20,4,2026-01-09,1,high_usage
2026-01-09 21:36:52.411983,2,0,29.9,10.49,21,4,2026-01-09,1,high_usage
2026-01-09 22:36:52.411983,1,0,28.8,10.22,22,4,2026-01-09,1,high_usage
2026-01-09 23:36:52.411983,2,0,28.0,10.48,23,4,2026-01-09,1,high_usage
2026-01-10 00:36:52.411983,0,1,27.4,11.01,0,5,2026-01-10,0,low_usage
2026-01-10 01:36:52.411983,1,1,28.2,11.5,1,5,2026-01-10,0,low_usage
2026-01-10 02:36:52.411983,0,1,27.2,11.15,2,5,2026-01-10,0,low_usage
2026-01-10 03:36:52.411983,0,1,27.8,10.27,3,5,2026-01-10,0,low_usage
2026-01-10 04:36:52.411983,0,1,29.4,11.65,4,5,2026-01-10,0,low_usage
2026-01-10 05:36:52.411983,1,1,31.6,11.18,5,5,2026-01-10,0,low_usage
2026-01-10 06:36:52.411983,1,1,32.3,10.92,6,5,2026-01-10,0,low_usage
2026-01-10 07:36:52.411983,1,1,35.1,13.24,7,5,2026-01-10,0,low_usage
2026-01-10 08:36:52.411983,0,1,34.9,12.87,8,5,2026-01-10,0,low_usage
2026-01-10 09:36:52.411983,1,1,35.7,13.1,9,5,2026-01-10,0,low_usage
2026-01-10 10:36:52.411983,3,1,37.0,13.26,10,5,2026-01-10,0,low_usage
2026-01-10 11:36:52.411983,2,1,40.0,12.57,11,5,2026-01-10,0,low_usage
2026-01-10 12:36:52.411983,2,1,37.5,12.71,12,5,2026-01-10,0,low_usage
2026-01-10 13:36:52.411983,3,1,36.4,12.73,13,5,2026-01-10,0,low_usage
2026-01-10 14:36:52.411983,3,1,36.4,13.0,14,5,2026-01-10,0,low_usage
2026-01-10 15:36:52.411983,1,1,35.7,12.42,15,5,2026-01-10,0,low_usage
2026-01-10 16:36:52.411983,0,1,35.7,13.59,16,5,2026-01-10,0,low_usage
2026-01-10 17:36:52.411983,0,1,36.5,12.82,17,5,2026-01-10,0,low_usage
2026-01-10 18:36:52.411983,1,1,32.1,13.06,18,5,2026-01-10,0,low_usage
2026-01-10 19:36:52.411983,0,1,31.5,13.49,19,5,2026-01-10,0,low_usage
2026-01-10 20:36:52.411983,0,1,29.5,11.62,20,5,2026-01-10,0,low_usage
2026-01-10 21:36:52.411983,1,1,28.2,10.91,21,5,2026-01-10,0,low_usage
2026-01-10 22:36:52.411983,0,1,27.5,11.83,22,5,2026-01-10,0,low_usage
2026-01-10 23:36:52.411983,1,1,26.7,10.97,23,5,2026-01-10,0,low_usage
2026-01-11 00:36:52.411983,0,1,28.5,10.69,0,6,2026-01-11,0,low_usage
2026-01-11 01:36:52.411983,0,1,28.4,11.03,1,6,2026-01-11,0,low_usage
2026-01-11 02:36:52.411983,1,1,28.2,11.32,2,6,2026-01-11,0,low_usage
2026-01-11 03:36:52.411983,0,1,28.1,10.8,3,6,2026-01-11,0,low_usage
2026-01-11 04:36:52.411983,1,1,29.8,11.34,4,6,2026-01-11,0,low_usage
2026-01-11 05:36:52.411983,1,1,29.7,11.76,5,6,2026-01-11,0,low_usage
2026-01-11 06:36:52.411983,0,1,31.6,11.1,6,6,2026-01-11,0,low_usage
2026-01-11 07:36:52.411983,0,1,32.5,12.78,7,6,2026-01-11,0,low_usage
2026-01-11 08:36:52.411983,0,1,34.9,12.69,8,6,2026-01-11,0,low_usage
2026-01-11 09:36:52.411983,0,1,37.7,13.14,9,6,2026-01-11,0,low_usage
2026-01-11 10:36:52.411983,2,1,37.9,13.42,10,6,2026-01-11,0,low_usage
2026-01-11 11:36:52.411983,2,1,37.2,12.81,11,6,2026-01-11,0,low_usage
2026-01-11 12:36:52.411983,2,1,36.4,13.38,12,6,2026-01-11,0,low_usage
2026-01-11 13:36:52.411983,3,1,39.4,12.83,13,6,2026-01-11,0,low_usage
2026-01-11 14:36:52.411983,2,1,35.3,13.58,14,6,2026-01-11,0,low_usage
2026-01-11 15:36:52.411983,0,1,36.2,12.3,15,6,2026-01-11,0,low_usage
2026-01-11 16:36:52.411983,0,1,34.9,13.19,16,6,2026-01-11,0,low_usage
2026-01-11 17:36:52.411983,0,1,31.8,12.82,17,6,2026-01-11,0,low_usage
2026-01-11 18:36:52.411983,1,1,31.3,12.9,18,6,2026-01-11,0,low_usage
2026-01-11 19:36:52.411983,0,1,30.7,13.22,19,6,2026-01-11,0,low_usage
2026-01-11 20:36:52.411983,0,1,26.9,11.56,20,6,2026-01-11,0,low_usage
2026-01-11 21:36:52.411983,0,1,28.0,10.59,21,6,2026-01-11,0,low_usage
2026-01-11 22:36:52.411983,0,1,25.8,11.01,22,6,2026-01-11,0,low_usage
2026-01-11 23:36:52.411983,0,1,27.2,10.65,23,6,2026-01-11,0,low_usage
2026-01-12 00:36:52.411983,1,0,27.1,9.27,0,0,2026-01-12,1,high_usage
2026-01-12 01:36:52.411983,1,0,27.7,10.14,1,0,2026-01-12,1,high_usage
2026-01-12 02:36:52.411983,2,0,29.5,9.57,2,0,2026-01-12,1,high_usage
2026-01-12 03:36:52.411983,2,0,28.2,10.43,3,0,2026-01-12,1,high_usage
2026-01-12 04:36:52.411983,2,0,29.0,10.11,4,0,2026-01-12,1,high_usage
2026-01-12 05:36:52.411983,1,0,30.2,10.36,5,0,2026-01-12,1,high_usage
2026-01-12 06:36:52.411983,1,0,31.3,9.72,6,0,2026-01-12,1,high_usage
2026-01-12 07:36:52.411983,22,0,33.3,19.91,7,0,2026-01-12,1,high_usage
2026-01-12 08:36:52.411983,40,0,34.9,23.08,8,0,2026-01-12,1,high_usage
2026-01-12 09:36:52.411983,46,0,35.4,23.43,9,0,2026-01-12,1,high_usage
2026-01-12 10:36:52.411983,64,0,35.9,24.46,10,0,2026-01-12,1,high_usage
2026-01-12 11:36:52.411983,68,0,36.0,24.62,11,0,2026-01-12,1,high_usage
2026-01-12 12:36:52.411983,58,0,35.9,24.09,12,0,2026-01-12,1,high_usage
2026-01-12 13:36:52.411983,61,0,35.5,25.32,13,0,2026-01-12,1,high_usage
2026-01-12 14:36:52.411983,75,0,34.7,24.05,14,0,2026-01-12,1,high_usage
2026-01-12 15:36:52.411983,54,0,34.3,23.31,15,0,2026-01-12,1,high_usage
2026-01-12 16:36:52.411983,42,0,34.3,22.95,16,0,2026-01-12,1,high_usage
2026-01-12 17:36:52.411983,40,0,32.6,21.45,17,0,2026-01-12,1,high_usage
2026-01-12 18:36:52.411983,15,0,31.5,20.61,18,0,2026-01-12,1,high_usage
2026-01-12 19:36:52.411983,15,0,31.6,18.01,19,0,2026-01-12,1,high_usage
2026-01-12 20:36:52.411983,2,0,30.0,10.19,20,0,2026-01-12,1,high_usage
2026-01-12 21:36:52.411983,1,0,28.2,10.12,21,0,2026-01-12,1,high_usage
2026-01-12 22:36:52.411983,2,0,30.0,9.67,22,0,2026-01-12,1,high_usage
2026-01-12 23:36:52.411983,2,0,24.5,10.23,23,0,2026-01-12,1,high_usage
2026-01-13 00:36:52.411983,1,0,25.0,10.1,0,1,2026-01-13,1,high_usage
2026-01-13 01:36:52.411983,1,0,25.0,9.38,1,1,2026-01-13,1,high_usage
2026-01-13 02:36:52.411983,1,0,26.1,10.38,2,1,2026-01-13,1,high_usage
2026-01-13 03:36:52.411983,2,0,30.3,9.52,3,1,2026-01-13,1,high_usage
2026-01-13 04:36:52.411983,1,0,29.0,9.39,4,1,2026-01-13,1,high_usage
2026-01-13 05:36:52.411983,1,0,31.9,9.98,5,1,2026-01-13,1,high_usage
2026-01-13 06:36:52.411983,2,0,31.8,9.6,6,1,2026-01-13,1,high_usage
2026-01-13 07:36:52.411983,20,0,32.0,18.42,7,1,2026-01-13,1,high_usage
2026-01-13 08:36:52.411983,40,0,35.2,23.13,8,1,2026-01-13,1,high_usage
2026-01-13 09:36:52.411983,41,0,36.5,24.09,9,1,2026-01-13,1,high_usage
2026-01-13 10:36:52.411983,51,0,36.1,23.91,10,1,2026-01-13,1,high_usage
2026-01-13 11:36:52.411983,58,0,36.8,24.4,11,1,2026-01-13,1,high_usage
2026-01-13 12:36:52.411983,57,0,37.6,25.32,12,1,2026-01-13,1,high_usage
2026-01-13 13:36:52.411983,58,0,35.5,24.09,13,1,2026-01-13,1,high_usage
2026-01-13 14:36:52.411983,68,0,36.6,25.38,14,1,2026-01-13,1,high_usage
2026-01-13 15:36:52.411983,53,0,34.0,23.28,15,1,2026-01-13,1,high_usage
2026-01-13 16:36:52.411983,29,0,35.2,22.18,16,1,2026-01-13,1,high_usage
2026-01-13 17:36:52.411983,36,0,34.7,22.44,17,1,2026-01-13,1,high_usage
2026-01-13 18:36:52.411983,20,0,32.0,20.62,18,1,2026-01-13,1,high_usage
2026-01-13 19:36:52.411983,20,0,29.8,17.89,19,1,2026-01-13,1,high_usage
2026-01-13 20:36:52.411983,1,0,29.7,9.66,20,1,2026-01-13,1,high_usage
2026-01-13 21:36:52.411983,1,0,28.7,10.24,21,1,2026-01-13,1,high_usage
2026-01-13 22:36:52.411983,1,0,29.5,11.28,22,1,2026-01-13,1,high_usage
2026-01-13 23:36:52.411983,1,0,29.0,9.64,23,1,2026-01-13,1,high_usage
2026-01-14 00:36:52.411983,1,0,24.8,10.33,0,2,2026-01-14,1,high_usage
2026-01-14 01:36:52.411983,2,0,25.6,10.26,1,2,2026-01-14,1,high_usage
2026-01-14 02:36:52.411983,1,0,29.4,10.27,2,2,2026-01-14,1,high_usage
2026-01-14 03:36:52.411983,2,0,27.7,10.39,3,2,2026-01-14,1,high_usage
2026-01-14 04:36:52.411983,1,0,29.6,9.95,4,2,2026-01-14,1,high_usage
2026-01-14 05:36:52.411983,1,0,30.4,9.95,5,2,2026-01-14,1,high_usage
2026-01-14 06:36:52.411983,1,0,31.6,10.44,6,2,2026-01-14,1,high_usage
2026-01-14 07:36:52.411983,21,0,32.5,19.3,7,2,2026-01-14,1,high_usage
2026-01-14 08:36:52.411983,42,0,33.7,22.21,8,2,2026-01-14,1,high_usage
2026-01-14 09:36:52.411983,44,0,37.5,24.73,9,2,2026-01-14,1,high_usage
2026-01-14 10:36:52.411983,55,0,33.7,22.77,10,2,2026-01-14,1,high_usage
2026-01-14 11:36:52.411983,54,0,36.8,23.66,11,2,2026-01-14,1,high_usage
2026-01-14 12:36:52.411983,59,0,35.6,23.96,12,2,2026-01-14,1,high_usage
2026-01-14 13:36:52.411983,52,0,37.9,24.91,13,2,2026-01-14,1,high_usage
2026-01-14 14:36:52.411983,52,0,35.6,23.81,14,2,2026-01-14,1,high_usage
2026-01-14 15:36:52.411983,65,0,36.0,24.05,15,2,2026-01-14,1,high_usage
2026-01-14 16:36:52.411983,48,0,35.3,23.21,16,2,2026-01-14,1,high_usage
2026-01-14 17:36:52.411983,34,0,33.8,21.99,17,2,2026-01-14,1,high_usage
2026-01-14 18:36:52.411983,17,0,31.1,20.09,18,2,2026-01-14,1,high_usage
2026-01-14 19:36:52.411983,19,0,30.6,18.34,19,2,2026-01-14,1,high_usage
2026-01-14 20:36:52.411983,1,0,30.6,9.97,20,2,2026-01-14,1,high_usage
2026-01-14 21:36:52.411983,1,0,28.4,10.3,21,2,2026-01-14,1,high_usage
2026-01-14 22:36:52.411983,2,0,24.9,9.75,22,2,2026-01-14,1,high_usage
2026-01-14 23:36:52.411983,2,0,25.6,10.13,23,2,2026-01-14,1,high_usage
2026-01-15 00:36:52.411983,2,0,26.3,10.08,0,3,2026-01-15,1,high_usage
2026-01-15 01:36:52.411983,1,0,25.8,10.34,1,3,2026-01-15,1,high_usage
2026-01-15 02:36:52.411983,1,0,25.8,10.82,2,3,2026-01-15,1,high_usage
2026-01-15 03:36:52.411983,1,0,27.5,9.84,3,3,2026-01-15,1,high_usage
2026-01-15 04:36:52.411983,2,0,27.7,9.25,4,3,2026-01-15,1,high_usage
2026-01-15 05:36:52.411983,1,0,29.2,9.56,5,3,2026-01-15,1,high_usage
2026-01-15 06:36:52.411983,1,0,30.5,9.96,6,3,2026-01-15,1,high_usage
2026-01-15 07:36:52.411983,21,0,33.0,19.8,7,3,2026-01-15,1,high_usage
2026-01-15 08:36:52.411983,37,0,34.0,21.83,8,3,2026-01-15,1,high_usage
2026-01-15 09:36:52.411983,36,0,34.7,22.46,9,3,2026-01-15,1,high_usage
2026-01-15 10:36:52.411983,60,0,36.2,24.45,10,3,2026-01-15,1,high_usage
2026-01-15 11:36:52.411983,56,0,36.3,24.79,11,3,2026-01-15,1,high_usage
2026-01-15 12:36:52.411983,64,0,36.1,24.54,12,3,2026-01-15,1,high_usage
2026-01-15 13:36:52.411983,55,0,34.9,23.97,13,3,2026-01-15,1,high_usage
2026-01-15 14:36:52.411983,52,0,32.2,21.74,14,3,2026-01-15,1,high_usage
2026-01-15 15:36:52.411983,68,0,34.7,23.85,15,3,2026-01-15,1,high_usage
2026-01-15 16:36:52.411983,42,0,31.3,21.44,16,3,2026-01-15,1,high_usage
2026-01-15 17:36:52.411983,39,0,31.2,20.92,17,3,2026-01-15,1,high_usage
2026-01-15 18:36:52.411983,19,0,31.7,21.25,18,3,2026-01-15,1,high_usage
2026-01-15 19:36:52.411983,19,0,28.9,17.98,19,3,2026-01-15,1,high_usage
2026-01-15 20:36:52.411983,1,0,30.5,10.09,20,3,2026-01-15,1,high_usage
2026-01-15 21:36:52.411983,1,0,27.1,9.36,21,3,2026-01-15,1,high_usage
2026-01-15 22:36:52.411983,2,0,28.0,9.95,22,3,2026-01-15,1,high_usage
2026-01-15 23:36:52.411983,1,0,27.6,10.96,23,3,2026-01-15,1,high_usage
2026-01-16 00:36:52.411983,1,0,26.7,9.2,0,4,2026-01-16,1,high_usage
2026-01-16 01:36:52.411983,1,0,27.2,9.91,1,4,2026-01-16,1,high_usage
2026-01-16 02:36:52.411983,2,0,26.7,10.28,2,4,2026-01-16,1,high_usage
2026-01-16 03:36:52.411983,2,0,27.5,9.7,3,4,2026-01-16,1,high_usage
2026-01-16 04:36:52.411983,1,0,28.1,10.19,4,4,2026-01-16,1,high_usage
2026-01-16 05:36:52.411983,1,0,29.2,10.23,5,4,2026-01-16,1,high_usage
2026-01-16 06:36:52.411983,1,0,32.5,10.24,6,4,2026-01-16,1,high_usage
2026-01-16 07:36:52.411983,20,0,32.9,18.54,7,4,2026-01-16,1,high_usage
2026-01-16 08:36:52.411983,48,0,33.6,23.4,8,4,2026-01-16,1,high_usage
2026-01-16 09:36:52.411983,40,0,35.3,22.75,9,4,2026-01-16,1,high_usage
2026-01-16 10:36:52.411983,69,0,34.6,24.02,10,4,2026-01-16,1,high_usage
2026-01-16 11:36:52.411983,57,0,36.2,24.29,11,4,2026-01-16,1,high_usage
2026-01-16 12:36:52.411983,58,0,36.1,23.78,12,4,2026-01-16,1,high_usage
2026-01-16 13:36:52.411983,69,0,38.2,25.79,13,4,2026-01-16,1,high_usage
2026-01-16 14:36:52.411983,60,0,33.7,23.46,14,4,2026-01-16,1,high_usage
2026-01-16 15:36:52.411983,57,0,35.8,23.66,15,4,2026-01-16,1,high_usage
2026-01-16 16:36:52.411983,39,0,33.4,22.47,16,4,2026-01-16,1,high_usage
2026-01-16 17:36:52.411983,40,0,32.5,22.16,17,4,2026-01-16,1,high_usage
2026-01-16 18:36:52.411983,20,0,31.5,21.17,18,4,2026-01-16,1,high_usage
2026-01-16 19:36:52.411983,20,0,29.3,17.55,19,4,2026-01-16,1,high_usage
2026-01-16 20:36:52.411983,2,0,27.7,10.42,20,4,2026-01-16,1,high_usage
2026-01-16 21:36:52.411983,1,0,26.3,9.93,21,4,2026-01-16,1,high_usage
2026-01-16 22:36:52.411983,2,0,26.4,10.44,22,4,2026-01-16,1,high_usage
2026-01-16 23:36:52.411983,1,0,25.8,10.63,23,4,2026-01-16,1,high_usage
2026-01-17 00:36:52.411983,0,1,25.4,11.04,0,5,2026-01-17,0,low_usage
2026-01-17 01:36:52.411983,0,1,25.7,11.32,1,5,2026-01-17,0,low_usage
2026-01-17 02:36:52.411983,1,1,26.2,10.71,2,5,2026-01-17,0,low_usage
2026-01-17 03:36:52.411983,1,1,25.6,10.62,3,5,2026-01-17,0,low_usage
2026-01-17 04:36:52.411983,1,1,28.7,11.21,4,5,2026-01-17,0,low_usage
2026-01-17 05:36:52.411983,0,1,28.9,10.44,5,5,2026-01-17,0,low_usage
2026-01-17 06:36:52.411983,1,1,29.5,10.76,6,5,2026-01-17,0,low_usage
2026-01-17 07:36:52.411983,0,1,30.8,12.42,7,5,2026-01-17,0,low_usage
2026-01-17 08:36:52.411983,1,1,30.6,12.56,8,5,2026-01-17,0,low_usage
2026-01-17 09:36:52.411983,0,1,35.1,12.34,9,5,2026-01-17,0,low_usage
2026-01-17 10:36:52.411983,3,1,36.4,13.16,10,5,2026-01-17,0,low_usage
2026-01-17 11:36:52.411983,2,1,36.4,13.5,11,5,2026-01-17,0,low_usage
2026-01-17 12:36:52.411983,2,1,36.7,13.23,12,5,2026-01-17,0,low_usage
2026-01-17 13:36:52.411983,3,1,33.6,13.56,13,5,2026-01-17,0,low_usage
2026-01-17 14:36:52.411983,3,1,34.6,13.83,14,5,2026-01-17,0,low_usage
2026-01-17 15:36:52.411983,1,1,33.6,12.75,15,5,2026-01-17,0,low_usage
2026-01-17 16:36:52.411983,1,1,31.5,13.51,16,5,2026-01-17,0,low_usage
2026-01-17 17:36:52.411983,1,1,32.7,13.33,17,5,2026-01-17,0,low_usage
2026-01-17 18:36:52.411983,1,1,31.7,13.61,18,5,2026-01-17,0,low_usage
2026-01-17 19:36:52.411983,1,1,29.1,13.63,19,5,2026-01-17,0,low_usage
2026-01-17 20:36:52.411983,0,1,28.4,10.58,20,5,2026-01-17,0,low_usage
2026-01-17 21:36:52.411983,0,1,25.4,11.27,21,5,2026-01-17,0,low_usage
2026-01-17 22:36:52.411983,1,1,27.2,10.76,22,5,2026-01-17,0,low_usage
2026-01-17 23:36:52.411983,0,1,25.5,10.49,23,5,2026-01-17,0,low_usage
2026-01-18 00:36:52.411983,0,1,25.5,11.55,0,6,2026-01-18,0,low_usage
2026-01-18 01:36:52.411983,1,1,23.9,10.87,1,6,2026-01-18,0,low_usage
2026-01-18 02:36:52.411983,1,1,25.2,11.91,2,6,2026-01-18,0,low_usage
2026-01-18 03:36:52.411983,1,1,23.7,11.04,3,6,2026-01-18,0,low_usage
2026-01-18 04:36:52.411983,1,1,28.8,10.33,4,6,2026-01-18,0,low_usage
2026-01-18 05:36:52.411983,1,1,27.6,11.67,5,6,2026-01-18,0,low_usage
2026-01-18 06:36:52.411983,1,1,31.2,11.59,6,6,2026-01-18,0,low_usage
2026-01-18 07:36:52.411983,1,1,31.8,12.3,7,6,2026-01-18,0,low_usage
2026-01-18 08:36:52.411983,1,1,33.4,13.09,8,6,2026-01-18,0,low_usage
2026-01-18 09:36:52.411983,1,1,34.6,13.12,9,6,2026-01-18,0,low_usage
2026-01-18 10:36:52.411983,2,1,33.7,13.0,10,6,2026-01-18,0,low_usage
2026-01-18 11:36:52.411983,2,1,33.8,13.15,11,6,2026-01-18,0,low_usage
2026-01-18 12:36:52.411983,2,1,36.7,12.74,12,6,2026-01-18,0,low_usage
2026-01-18 13:36:52.411983,3,1,35.4,12.92,13,6,2026-01-18,0,low_usage
2026-01-18 14:36:52.411983,3,1,32.6,13.35,14,6,2026-01-18,0,low_usage
2026-01-18 15:36:52.411983,1,1,33.7,12.97,15,6,2026-01-18,0,low_usage
2026-01-18 16:36:52.411983,1,1,34.7,13.55,16,6,2026-01-18,0,low_usage
2026-01-18 17:36:52.411983,1,1,29.5,13.16,17,6,2026-01-18,0,low_usage
2026-01-18 18:36:52.411983,0,1,30.3,13.74,18,6,2026-01-18,0,low_usage
2026-01-18 19:36:52.411983,1,1,29.6,13.36,19,6,2026-01-18,0,low_usage
2026-01-18 20:36:52.411983,0,1,26.7,10.82,20,6,2026-01-18,0,low_usage
2026-01-18 21:36:52.411983,1,1,26.4,11.05,21,6,2026-01-18,0,low_usage
2026-01-18 22:36:52.411983,1,1,23.3,10.53,22,6,2026-01-18,0,low_usage
2026-01-18 23:36:52.411983,0,1,24.1,10.73,23,6,2026-01-18,0,low_usage
2026-01-19 00:36:52.411983,1,0,25.4,9.84,0,0,2026-01-19,1,high_usage
2026-01-19 01:36:52.411983,1,0,23.8,9.79,1,0,2026-01-19,1,high_usage
2026-01-19 02:36:52.411983,1,0,25.7,9.37,2,0,2026-01-19,1,high_usage
2026-01-19 03:36:52.411983,1,0,27.1,9.46,3,0,2026-01-19,1,high_usage
2026-01-19 04:36:52.411983,1,0,27.2,9.9,4,0,2026-01-19,1,high_usage
2026-01-19 05:36:52.411983,1,0,29.7,10.01,5,0,2026-01-19,1,high_usage
2026-01-19 06:36:52.411983,2,0,30.7,10.38,6,0,2026-01-19,1,high_usage
2026-01-19 07:36:52.411983,18,0,30.0,17.96,7,0,2026-01-19,1,high_usage
2026-01-19 08:36:52.411983,29,0,34.9,22.5,8,0,2026-01-19,1,high_usage
2026-01-19 09:36:52.411983,37,0,32.6,21.98,9,0,2026-01-19,1,high_usage
